feature,target,n,pearson_r,pearson_p,granger_p_min,pearson_p_bh,granger_p_bh
cell_optimism_confidence__corporate_earnings,SPY__fwd_3m,329,0.18955467860383163,0.0005472123616422964,0.6228742314840575,0.002675739185668237,0.699466361214466
cell_optimism_confidence__corporate_earnings,^GSPC__fwd_3m,329,0.18835680814002095,0.000594153330202407,0.6153267964589482,0.0028825720160601154,0.6956319899532418
emo_pessimism_despair,GLD__fwd_1m,329,0.18729486584309293,0.0006388599604703859,0.2864986211522725,0.0030754421352876715,0.4682335397749045
share_confusion_uncertainty,^GSPC__fwd_3m,329,-0.18597454771920235,0.0006987851924199243,0.31013090931431236,0.003338043111482869,0.48881039259946185
emo_pessimism_despair,GC=F__fwd_1m,329,0.18477133334827148,0.0007578823510643763,0.21456893808148528,0.003592709465732654,0.40624180045305597
cell_optimism_confidence__growth_gdp,SPY__fwd_1m,329,0.1842581232951392,0.0007844674990811316,0.17660094941140253,0.0036905630070407786,0.37050401886648976
share_confusion_uncertainty,SPY__fwd_3m,329,-0.1839063605184549,0.0008031842620728982,0.32434954001681865,0.0037502062161448853,0.4955189099352821
net_valence,GLD__fwd_3m,329,-0.18305637464119853,0.0008501262430877533,0.405796200133904,0.003939764156399215,0.556549810242174
net_valence,GC=F__fwd_3m,329,-0.18238795678137287,0.0008888058229335097,0.4036155488517154,0.004088506785494145,0.556549810242174
cell_optimism_confidence__growth_gdp,^GSPC__fwd_1m,329,0.18167583703503626,0.0009317961003472352,0.18612884151018175,0.004245865501596202,0.3792741100659039
cell_optimism_confidence__corporate_earnings,ETH-USD__fwd_1m,329,0.1815967260374164,0.0009366885245067306,0.025129853566879603,0.004245865501596202,0.16456020749304617
cell_fear_anxiety__markets_themselves,SPY__fwd_1m,329,0.18081129831710235,0.00098656274987557,0.01868112311777936,0.004439532374440065,0.1473832174357401
cell_optimism_confidence__corporate_earnings,QQQ__fwd_1m,329,0.18053746549106164,0.0010045186224841003,0.282353568369319,0.004487813414119614,0.4675775092195923
emo_excitement_euphoria,GC=F__fwd_1m,329,0.18007090436669837,0.001035807250840088,0.04781312921410167,0.004594545019797819,0.22256847432199683
net_valence,GLD__fwd_1m,329,-0.17993870193129874,0.0010448348753943405,0.1305834794702046,0.004601719557587839,0.33397101833397147
cell_optimism_confidence__corporate_earnings,GC=F__fwd_1m,329,0.1791265019275815,0.0011019060303833386,0.22182815721721005,0.004818898907521502,0.41079746389035715
emo_excitement_euphoria,ETH-USD__fwd_1m,329,0.17754707410302148,0.001221183998509001,0.01736069488525843,0.005303183657860766,0.14687901151430865
net_valence,GC=F__fwd_1m,329,-0.17716175456225663,0.001252030759054162,0.12488010120750342,0.005399382648421074,0.3334818847532009
net_valence,BTC-USD__fwd_1m,329,-0.17461093265237201,0.001474978960809463,0.03246545415688115,0.006275471981318205,0.1901985569002188
cell_fear_anxiety__markets_themselves,^GSPC__fwd_1m,329,0.17460653684332317,0.0014753927685546826,0.016638764524525642,0.006275471981318205,0.14687901151430865
share_confusion_uncertainty,ETH-USD__fwd_1m,329,-0.1743107490812083,0.0015034832046327275,0.0251742668467623,0.006351449456305604,0.16456020749304617
emo_pessimism_despair,GC=F__fwd_1w,329,0.17358715291615162,0.0015742815489594847,0.08957423525849773,0.006605600283134054,0.3006789194352816
cell_optimism_confidence__corporate_earnings,ETH-USD__fwd_3m,329,0.17296809028781143,0.0016372634189474103,0.08173158131707843,0.006823762303129811,0.2835492290385794
emo_surprise,BTC-USD__fwd_3m,329,0.1727189582604565,0.0016632544768406786,0.14718271448372042,0.006885873534120409,0.35289755094359215
share_pessimism_despair,^GSPC__fwd_3m,329,0.17213136202429796,0.0017260597207963062,0.23449804902082846,0.007098563487513285,0.41845772540785764
share_confusion_uncertainty,GC=F__fwd_3m,329,-0.17173597732972568,0.0017695343433296385,0.8292189122560762,0.007229479126366484,0.8427904165483197
emo_excitement_euphoria,GLD__fwd_1m,329,0.1716051875414921,0.0017841344492828164,0.04998628364661167,0.007241486882383195,0.22386988957645665
cell_fear_anxiety__inflation,BTC-USD__fwd_3m,329,-0.1714263565813478,0.0018042758129005365,0.6907829916796986,0.007265195224891566,0.7345483524539261
emo_anger_disgust,GLD__fwd_3m,329,0.17126855981222625,0.001822220664293297,0.5449830132977601,0.007265195224891566,0.654804890699916
emo_anger_disgust,GC=F__fwd_3m,329,0.17124360731543667,0.001825073196591118,0.5539919824728794,0.007265195224891566,0.6548293997672464
cell_anger_disgust__fiscal_taxes,BTC-USD__fwd_1m,329,0.17110445831053409,0.0018410555379804736,0.10284851516003063,0.007282136873158433,0.317704986056131
share_confusion_uncertainty,BTC-USD__fwd_1m,329,-0.17095128518908362,0.001858796588935989,0.015825968129076433,0.007305776466640817,0.14687901151430865
share_confusion_uncertainty,GLD__fwd_3m,329,-0.17070372106111262,0.0018878011305696527,0.7506191505811187,0.007373110075998454,0.7847382028802604
cell_fear_anxiety__markets_themselves,GLD__fwd_1m,329,0.16980560543412573,0.0019965316577962985,0.10361778521582186,0.007749038496821885,0.317704986056131
emo_confusion_uncertainty,GLD__fwd_3m,329,0.1694791567531448,0.0020374503185129674,0.6939206917367575,0.007858736942835731,0.7353664668404888
share_pessimism_despair,SPY__fwd_3m,329,0.16928044789703106,0.0020627309828941225,0.2270822432897819,0.007907135434427469,0.41354273631364974
emo_anger_disgust,BTC-USD__fwd_1m,329,0.16908842158762924,0.00208743329326402,0.03869921324195315,0.007952736657159242,0.20540351643805901
emo_pessimism_despair,GLD__fwd_1w,329,0.16856456781844023,0.0021562016407403284,0.12409493537305782,0.008164641578656975,0.3334818847532009
cell_fear_anxiety__monetary_policy,^VIX__fwd_1m,329,-0.16804917140067696,0.0022258713651739947,0.596269708040448,0.00837737041074576,0.6794192453084738
emo_confusion_uncertainty,GC=F__fwd_3m,329,0.16738794094472081,0.0023182604775233403,0.6861332545439495,0.008672528653867435,0.7333713443576465
cell_fear_anxiety__monetary_policy,GLD__fwd_1m,329,0.1672573231976015,0.002336919150571537,0.46001196754824364,0.008689980793442662,0.5877930696449779
cell_fear_anxiety__markets_themselves,QQQ__fwd_1m,329,0.1670519003306943,0.002366540773597216,0.029454509754109428,0.008747748930975425,0.18003264944335362
cell_fear_anxiety__monetary_policy,GC=F__fwd_1m,329,0.16425656446553344,0.0028050902847167034,0.5076952438806847,0.010307461933781497,0.6280453116531975
cell_optimism_confidence__growth_gdp,ETH-USD__fwd_3m,329,0.16319217704720387,0.0029906423770953657,0.24184129371871244,0.010924640683389542,0.4266575096571603
emo_anger_disgust,GLD__fwd_1m,329,0.16298922596409687,0.0030272626406196677,0.11038488738425387,0.010993743273829319,0.32850289571948144
net_valence,GC=F__fwd_1w,329,-0.16253649304092993,0.003110424586915433,0.09126548012366789,0.011230079467874906,0.3013313623638807
net_valence_mean,QQQ__fwd_3m,329,-0.16122751724197545,0.0033626632356882065,0.5540840455129753,0.01207060040093859,0.6548293997672464
emo_anger_disgust,GC=F__fwd_1m,329,0.16090207950514543,0.0034281867240581647,0.11321784772665612,0.012235080204828276,0.32938043485315516
net_valence,GLD__fwd_1w,329,-0.16074725683623822,0.00345976292654563,0.13154462746177573,0.012277215870770493,0.33397101833397147
emo_pessimism_despair,BTC-USD__fwd_1m,329,0.15984648087044753,0.003648760233135919,0.013234351334191806,0.012857083772233801,0.14687901151430865
emo_fear_anxiety,GLD__fwd_1m,329,0.15977301451963247,0.0036645794326656727,0.6359702713850497,0.012857083772233801,0.7041349001452563
share_excitement_euphoria,^VIX__fwd_3m,329,-0.15909864631103,0.0038127145071416213,0.07893428660028187,0.013281987507071028,0.2802288390763688
emo_optimism_confidence,^IXIC__fwd_1m,329,0.15901548159615733,0.0038313531754109727,0.1326927066981342,0.013281987507071028,0.33397101833397147
emo_fear_anxiety,GC=F__fwd_1m,329,0.15893330429971977,0.003849851451324936,0.7315202171404088,0.013281987507071028,0.7660608007490621
emo_optimism_confidence,QQQ__fwd_1m,329,0.15808094241158527,0.004046538293180072,0.165468520053237,0.013883426961684113,0.3625082985516762
cell_fear_anxiety__monetary_policy,ETH-USD__fwd_3m,329,0.15706213693284612,0.0042935172469261255,0.875412424969726,0.014649858298577604,0.8796619998482199
net_valence_mean,^IXIC__fwd_3m,329,-0.15680810058884734,0.004357183021717382,0.6567202966257334,0.014785850581893412,0.7167369142435509
emo_excitement_euphoria,^VIX__fwd_3m,329,-0.15629514627632943,0.004488341200527024,0.2016852271022379,0.015148151551778706,0.3963497659192713
cell_fear_anxiety__markets_themselves,^IXIC__fwd_1m,329,0.15582519502808878,0.004611618051380544,0.026171887579467548,0.015480080053553072,0.16899808006496633
emo_fear_anxiety,GC=F__fwd_1w,329,0.15553400162562223,0.0046895266972801,0.20068595781710033,0.015656968166725495,0.3963497659192713
share_pessimism_despair,^IXIC__fwd_3m,329,0.15498058141691654,0.004840870603839535,0.6285765509485574,0.016075832326119525,0.7020612196745578
emo_confusion_uncertainty,BTC-USD__fwd_3m,329,0.1516905008173916,0.00583494384077833,0.048205556931782224,0.01927393683576246,0.22256847432199683
emo_optimism_confidence,SPY__fwd_1m,329,0.15062523973785183,0.006194012411568535,0.26985622139610627,0.02035175506658233,0.45473082193328856
emo_surprise,GC=F__fwd_3m,329,0.15012909617106696,0.006367909956626524,0.6927624331054817,0.020769674341035597,0.7353664668404888
emo_surprise,GLD__fwd_3m,329,0.1500722916711198,0.006388096294907889,0.6596590141179329,0.020769674341035597,0.718681136433748
cell_fear_anxiety__monetary_policy,GC=F__fwd_1w,329,0.14978099271396808,0.006492517107896264,0.08848767440636375,0.020999235020851978,0.3003737328297284
emo_confusion_uncertainty,GC=F__fwd_1m,329,0.149473957369834,0.006604230825210261,0.11445030420839045,0.021249882603396747,0.32938043485315516
emo_optimism_confidence,^GSPC__fwd_1m,329,0.1486231109069479,0.00692285213697042,0.2638237412600627,0.022160263799271294,0.4513348300895287
emo_confusion_uncertainty,GLD__fwd_1m,329,0.14767054218156794,0.007295815199082776,0.04546087668992641,0.023234365326309764,0.220554434492371
emo_excitement_euphoria,BTC-USD__fwd_1m,329,0.14591908533729128,0.008028665346926115,0.08291254690627606,0.02543776112469958,0.2860482868266524
share_confusion_uncertainty,GLD__fwd_1m,329,-0.1454038320282187,0.00825640379784268,0.15365202723036042,0.02602653176883403,0.353953717623069
mean_intensity,^VIX__fwd_3m,329,-0.1452995328725931,0.00830319744145061,0.4232651897136478,0.02604184652091328,0.5628430038804609
emo_optimism_confidence,GLD__fwd_3m,329,0.14412504627624528,0.008846663862825406,0.4620453521218406,0.027606925923691343,0.5891789808370904
emo_anger_disgust,GC=F__fwd_1w,329,0.14367409636086792,0.009063592430555401,0.11484019877033118,0.02814245449687452,0.32938043485315516
emo_anger_disgust,GLD__fwd_1w,329,0.1434590160179265,0.009168711654812966,0.1621346418832553,0.02832721362009379,0.3604795596379018
cell_fear_anxiety__monetary_policy,GLD__fwd_1w,329,0.14236172701725588,0.009722044684921554,0.09995530609378298,0.029835488022092942,0.31349618729413753
emo_fear_anxiety,GLD__fwd_1w,329,0.1423020204647758,0.009752985617527967,0.25909469817007125,0.029835488022092942,0.44818330797664135
cell_optimism_confidence__corporate_earnings,BTC-USD__fwd_3m,329,0.14145930128381998,0.010199109014776001,0.7695270919191372,0.03098532856116975,0.7977901904537299
emo_optimism_confidence,GC=F__fwd_3m,329,0.14140465775417005,0.010228651135329789,0.3543656969081201,0.03098532856116975,0.5224369363520528
share_pessimism_despair,QQQ__fwd_3m,329,0.1406082742862658,0.01066788955272933,0.8091080932043675,0.03215902627303356,0.8291355212539806
emo_surprise,QQQ__fwd_1m,329,0.14009846693248848,0.01095775840028268,0.060006177826959016,0.03287327520084804,0.2388707463496253
net_valence_mean,^IXIC__fwd_1m,329,-0.13868130504697665,0.011800457133177136,0.3968051250106263,0.035231172498572126,0.5542209621671
cell_optimism_confidence__corporate_earnings,BTC-USD__fwd_1m,329,0.13842398349559504,0.011959462649776546,0.45771037797863207,0.03553505409335519,0.586058030360269
share_confusion_uncertainty,GC=F__fwd_1m,329,-0.13825734184062516,0.01206344070393267,0.21927664521182794,0.0356733175102009,0.41079746389035715
mean_intensity,QQQ__fwd_3m,329,0.1379013865936354,0.012288218418895498,0.4974873308940879,0.036165799232863054,0.6178792649704572
mean_intensity,^GSPC__fwd_3m,329,0.1367451424788324,0.01304404936013698,0.3030982490954827,0.038209220059646526,0.48145809582623317
net_valence_mean,QQQ__fwd_1m,329,-0.1357952188211057,0.013695333845594675,0.3205928294698275,0.039928649380818276,0.49279244331871996
net_valence_mean,GLD__fwd_1m,329,-0.13565346086320998,0.013794938019223185,0.7849652342427386,0.04003110518662429,0.8110872054321808
net_valence_mean,^GSPC__fwd_1m,329,-0.1350663938884372,0.01421424262582885,0.6652253070762427,0.04105602172390566,0.7222113910740328
emo_fear_anxiety,GLD__fwd_3m,329,0.13460868878386803,0.014548876553157388,0.1420567455082224,0.041828020090327496,0.34868473897472774
emo_surprise,^IXIC__fwd_1m,329,0.13436607964004255,0.014729039401436555,0.0716389388386971,0.04215084547600047,0.26847192579889584
mean_intensity,^IXIC__fwd_3m,329,0.13348563839589858,0.015399404422900593,0.37663034242709226,0.04386711076431774,0.5370986279006638
mean_intensity,SPY__fwd_3m,329,0.13339259246000154,0.01547178753081989,0.3031466164960159,0.04387205505314681,0.48145809582623317
net_valence_mean,SPY__fwd_1m,329,-0.13244315267487966,0.01622758941251864,0.6625737991937525,0.04580605920533671,0.7205925206643088
emo_fear_anxiety,BTC-USD__fwd_3m,329,0.13143420046142418,0.017065974403436077,0.14069413123474628,0.047954615857619017,0.3467105376856247
emo_surprise,SPY__fwd_1m,329,0.1310386653025563,0.017404823387569837,0.037838330808244364,0.04850323081099604,0.2025655468268944
emo_fear_anxiety,GC=F__fwd_3m,329,0.13102408648262626,0.01741742426868296,0.09792557475200384,0.04850323081099604,0.3102641934744611
emo_fear_anxiety,QQQ__fwd_1w,329,0.13044621216920438,0.017923352487440546,0.009715290507323896,0.049689294172770446,0.13224500077974471
mean_intensity,GC=F__fwd_3m,329,0.13025847421604247,0.018090451963334947,0.9227354121049851,0.04990013853127824,0.924223695027735
cell_fear_anxiety__monetary_policy,^VIX__fwd_3m,329,-0.1301806534972205,0.018160114827808185,0.8280771828403487,0.04990013853127824,0.8427904165483197
emo_fear_anxiety,^IXIC__fwd_1w,329,0.12977461410009244,0.018527395100103435,0.014908835517708144,0.05068507646327856,0.14687901151430865
emo_fear_anxiety,SPY__fwd_1w,329,0.12965213443691467,0.018639446040033116,0.015031032149592512,0.05070249654930595,0.14687901151430865
cell_anger_disgust__fiscal_taxes,ETH-USD__fwd_1w,329,0.1295894121639496,0.01869705589338335,0.0003708679282319916,0.05070249654930595,0.08317368063802603
emo_surprise,^GSPC__fwd_1m,329,0.12934604965783736,0.01892205263250306,0.04254686396502118,0.05091482676264914,0.20969525811331866
mean_intensity,GLD__fwd_3m,329,0.12932746449928287,0.018939331694318762,0.9527453844229496,0.05091482676264914,0.9527453844229496
net_valence_mean,GC=F__fwd_1m,329,-0.12892872747693865,0.019313369453471105,0.8664178080040053,0.05169656220088602,0.8720347792066244
cell_anger_disgust__fiscal_taxes,BTC-USD__fwd_1w,329,0.12751194622844456,0.020694848629249606,0.004986695610883104,0.05515665664705582,0.13224500077974471
share_fear_anxiety,BTC-USD__fwd_3m,329,-0.12740508669127412,0.020802439890357276,0.4208322465444588,0.05520647509364046,0.5612609134665568
emo_fear_anxiety,^GSPC__fwd_1w,329,0.12719927695138586,0.0210110270452114,0.015519852266366749,0.05552275657479267,0.14687901151430865
emo_excitement_euphoria,QQQ__fwd_1m,329,0.12700099032794307,0.021213702979295895,0.058316016724009184,0.05554047995981786,0.2351574440624007
emo_pessimism_despair,QQQ__fwd_1w,329,0.12699497788246908,0.02121987490583623,0.020656313423491904,0.05554047995981786,0.15270917423795802
net_valence_mean,^GSPC__fwd_3m,329,-0.12693061224914398,0.02128604545964034,0.5489304967757537,0.05554047995981786,0.6548293997672464
share_fear_anxiety,^VIX__fwd_3m,329,-0.1263681533866001,0.02187192807853812,0.8524654702242949,0.056830407266829176,0.860782206519166
cell_fear_anxiety__markets_themselves,ETH-USD__fwd_3m,329,0.126104795228344,0.022151021225503827,0.14348116513780834,0.057315767420991155,0.3494188374532509
emo_excitement_euphoria,^IXIC__fwd_1m,329,0.12578199670897816,0.02249730727235585,0.10329113781016487,0.05797023990096674,0.317704986056131
emo_pessimism_despair,^IXIC__fwd_1w,329,0.12511459516174966,0.02322814998587943,0.01874923378007,0.05954120107610759,0.1473832174357401
share_fear_anxiety,^VIX__fwd_1m,329,-0.12493336768624289,0.023430112331387903,0.07871004513903891,0.05954120107610759,0.2802288390763688
share_excitement_euphoria,GLD__fwd_3m,329,0.12481651025978632,0.0235611428383127,0.4068818258453253,0.05954120107610759,0.556549810242174
net_valence_mean,SPY__fwd_3m,329,-0.12480584587701295,0.023573132110459864,0.5480733353509842,0.05954120107610759,0.6548293997672464
cell_fear_anxiety__inflation,^VIX__fwd_1m,329,-0.12479407673475715,0.02358636950840977,0.3589426710510206,0.05954120107610759,0.5244785852298443
share_excitement_euphoria,GC=F__fwd_3m,329,0.12451726659928863,0.023899569689981155,0.3770934005872615,0.06008758209505383,0.5370986279006638
emo_excitement_euphoria,SPY__fwd_1m,329,0.12419835277319206,0.024264853893421156,0.12118354079792656,0.060759976886348946,0.33006569664698415
cell_fear_anxiety__markets_themselves,GC=F__fwd_1w,329,0.12406840691421513,0.024415069618081764,0.07370937801985897,0.06089059531256536,0.27084925296054685
cell_fear_anxiety__monetary_policy,SPY__fwd_1w,329,0.12361504661336976,0.024945446625434655,0.0034528587814020174,0.061964489417579684,0.13224500077974471
emo_confusion_uncertainty,GC=F__fwd_1w,329,0.12307060239506348,0.025595478747706877,0.10618354464388126,0.0633258657463186,0.32323520207769735
emo_excitement_euphoria,^GSPC__fwd_1m,329,0.12259128872432393,0.026179769980804155,0.13480086961943183,0.06451443316698166,0.33484536013466865
cell_fear_anxiety__monetary_policy,^GSPC__fwd_1w,329,0.12151440492844715,0.02753449690351127,0.00372767032631279,0.06758467421770949,0.13224500077974471
share_surprise,ETH-USD__fwd_3m,329,-0.1208839692636062,0.028355189781431155,0.4954794074569637,0.06932508997743601,0.6178792649704572
emo_surprise,BTC-USD__fwd_1m,329,0.12053053699458882,0.028824395020699507,0.008648477886885636,0.07019587963864468,0.13224500077974471
emo_pessimism_despair,SPY__fwd_1w,329,0.11984290047135927,0.029756367241768944,0.01698102471344879,0.07218243772319732,0.14687901151430865
emo_pessimism_despair,^VIX__fwd_3m,329,-0.11913189306594953,0.030747016076913138,0.6980545251884047,0.0742953190029691,0.7384869849097093
share_surprise,^IXIC__fwd_3m,329,-0.11841800139903763,0.03176990868801803,0.11249881933576399,0.07646943137697362,0.32938043485315516
emo_confusion_uncertainty,BTC-USD__fwd_1m,329,0.11828829437039479,0.03195884261947131,0.004448635186964798,0.07662718635788295,0.13224500077974471
cell_fear_anxiety__inflation,BTC-USD__fwd_1w,329,-0.11737733794110694,0.03331296206373455,0.427397825550614,0.07956672862145828,0.5671240377498532
emo_pessimism_despair,^GSPC__fwd_1w,329,0.11693717622778982,0.03398457392905486,0.01753101396473822,0.08085984831395811,0.14687901151430865
mean_intensity,^VIX__fwd_1m,329,-0.1163221829940153,0.03494222054794595,0.1990737664116563,0.0828210647338719,0.3962333619924313
share_fear_anxiety,QQQ__fwd_1m,329,0.11587443147395833,0.035653787067575854,0.051244704504756385,0.0841863185131734,0.22386988957645665
cell_optimism_confidence__growth_gdp,BTC-USD__fwd_3m,329,0.1153421161356377,0.03651571543980486,0.5494354634320552,0.08589492154590463,0.6548293997672464
emo_fear_anxiety,BTC-USD__fwd_1m,329,0.11518197486319705,0.03677845025576139,0.22924158244715617,0.0861864815427465,0.4150408825063673
emo_optimism_confidence,BTC-USD__fwd_1m,329,0.11492542255561779,0.037202701438932645,0.03690904133301565,0.08685292328412471,0.20105714620879578
cell_fear_anxiety__inflation,^VIX__fwd_3m,329,-0.11456659248866902,0.037803036867360064,0.3961725976259196,0.0879239172083543,0.5542209621671
share_fear_anxiety,^IXIC__fwd_1m,329,0.11427470675645895,0.03829740349225246,0.03617988184785385,0.08874137152495813,0.20105714620879578
share_fear_anxiety,GC=F__fwd_3m,329,-0.11385950079269497,0.03901005608262196,0.1880736450318628,0.09005667222047672,0.3794478411565339
emo_confusion_uncertainty,GLD__fwd_1w,329,0.11364843796226273,0.03937659855925105,0.13473363736600127,0.0903771821174615,0.33484536013466865
cell_fear_anxiety__monetary_policy,GLD__fwd_3m,329,0.11361212048826104,0.03943996192243489,0.23111806701133894,0.0903771821174615,0.41601252062041005
cell_anger_disgust__fiscal_taxes,QQQ__fwd_1w,329,0.11316634942505485,0.04022474658822033,0.00173349130219509,0.09183664570325303,0.1196108998514612
cell_anger_disgust__fiscal_taxes,GC=F__fwd_1m,329,0.11218843908326463,0.04199263824943986,0.7311447353925287,0.09552171557839617,0.7660608007490621
cell_fear_anxiety__monetary_policy,ETH-USD__fwd_1m,329,0.11183732833420544,0.04264315264340208,0.20487164444779696,0.09664743719544777,0.4002375976543425
emo_surprise,GC=F__fwd_1m,329,0.11122014831701106,0.04380718167138904,0.4357709708540464,0.09892458115611852,0.5733342646194127
cell_fear_anxiety__inflation,BTC-USD__fwd_1m,329,-0.11095898939294492,0.044307720028891245,0.05225661667424822,0.09969237006500531,0.22386988957645665
cell_anger_disgust__fiscal_taxes,GLD__fwd_1m,329,0.11059884668480016,0.04500584465261167,0.6803761061020821,0.09995582025636919,0.7314542351916369
cell_fear_anxiety__monetary_policy,GC=F__fwd_3m,329,0.11053116912427452,0.0451380605505394,0.20140204561086741,0.09995582025636919,0.3963497659192713
emo_optimism_confidence,GC=F__fwd_1m,329,0.11048340321171013,0.045231572845998325,0.2068861012029693,0.09995582025636919,0.4002375976543425
cell_optimism_confidence__growth_gdp,GC=F__fwd_1w,329,0.11043182303057751,0.04533273491141116,0.06753405641836398,0.09995582025636919,0.26048850332797535
share_fear_anxiety,^VIX__fwd_1w,329,-0.11041300830906144,0.04536968266303896,0.16631626779104147,0.09995582025636919,0.3625082985516762
mean_intensity,GLD__fwd_1m,329,0.11040237981828116,0.0453905657202836,0.5537143485910423,0.09995582025636919,0.6548293997672464
share_optimism_confidence,GLD__fwd_1m,329,-0.11007744801678768,0.046032900418394106,0.6811305792366058,0.10101212423965632,0.7314542351916369
share_surprise,QQQ__fwd_3m,329,-0.10991374028164204,0.046359398741518155,0.15415613642004877,0.10137037541719288,0.353953717623069
net_valence,QQQ__fwd_1w,329,-0.10974591791387286,0.04669611547437879,0.013804743122238694,0.10174837792838326,0.14687901151430865
emo_optimism_confidence,GLD__fwd_1m,329,0.10912551226898513,0.0479587264807617,0.18819635277973018,0.10413415784808747,0.3794478411565339
share_fear_anxiety,QQQ__fwd_1w,329,0.10890878010943289,0.0484064833359852,0.09273395900359957,0.10474016080713174,0.3014953362795816
cell_anger_disgust__fiscal_taxes,GLD__fwd_1w,329,0.108404244837629,0.04946237741610875,0.3249890705976359,0.10665325130348449,0.4955189099352821
emo_excitement_euphoria,GC=F__fwd_1w,329,0.10830386090234763,0.04967473914376906,0.029025166951272698,0.10674052944041726,0.18003264944335362
mean_intensity,GC=F__fwd_1m,329,0.10806556281578253,0.050181907204790335,0.543009791063752,0.10745849784198205,0.654804890699916
share_fear_anxiety,GLD__fwd_3m,329,-0.1079081786433757,0.05051923005894375,0.2892079824535958,0.10778016776556885,0.468306692760519
cell_anger_disgust__fiscal_taxes,GC=F__fwd_1w,329,0.10783382866801268,0.050679241525839136,0.22591541586797215,0.10778016776556885,0.4126278625117962
emo_surprise,GLD__fwd_1m,329,0.10714541596483708,0.05218096978751953,0.40640490305427257,0.11050919349074494,0.556549810242174
net_valence,^IXIC__fwd_1w,329,-0.10708326070718063,0.052318362135714995,0.009349778357314395,0.11050919349074494,0.13224500077974471
cell_anger_disgust__fiscal_taxes,SPY__fwd_1w,329,0.1069734233050636,0.05256189062047974,0.0007514885085724934,0.11064723415362006,0.08317368063802603
cell_anger_disgust__fiscal_taxes,^IXIC__fwd_1w,329,0.10640647537059203,0.053833959201074415,0.0008648529479083849,0.11294219143198382,0.08317368063802603
share_optimism_confidence,GC=F__fwd_1m,329,-0.10624077078167976,0.05421054790186689,0.7034369188356644,0.11334932743117622,0.7416542047486376
net_valence_mean,BTC-USD__fwd_1m,329,-0.10555411930895094,0.05579446230784681,0.5228416900130551,0.11626966809789552,0.6372279288494319
net_valence_mean,GLD__fwd_1w,329,-0.10458915567743687,0.05808504935808953,0.2130850069764707,0.1202905902426352,0.4046660224232058
emo_fear_anxiety,^VIX__fwd_1m,329,-0.10457824106672971,0.058111396252480775,0.6876632178274531,0.1202905902426352,0.7337437427334164
emo_excitement_euphoria,GLD__fwd_1w,329,0.10424436451362842,0.05892213251006316,0.042529373663444385,0.1215636022882034,0.20969525811331866
cell_anger_disgust__fiscal_taxes,^GSPC__fwd_1w,329,0.10367415914112503,0.06032833712366879,0.0007232669355638857,0.1240526402443653,0.08317368063802603
emo_anger_disgust,ETH-USD__fwd_1w,329,0.1035207427192146,0.06071137523162414,0.000964844142320213,0.12442826408857621,0.08317368063802603
cell_fear_anxiety__markets_themselves,GLD__fwd_1w,329,0.10343887141541835,0.06091660458243015,0.18647611148643436,0.12443819554503001,0.3792741100659039
share_fear_anxiety,^IXIC__fwd_1w,329,0.10312775887999927,0.06170170419322564,0.10969685655776878,0.12562871575079712,0.32850289571948144
net_valence_mean,BTC-USD__fwd_3m,329,-0.10275062308780264,0.06266457441880915,0.5891443034073425,0.12717222455581859,0.6775159489184439
share_confusion_uncertainty,GLD__fwd_1w,329,-0.10183252190462483,0.06506037310045969,0.13243662991238547,0.1313809816897032,0.33397101833397147
net_valence,SPY__fwd_1w,329,-0.10178030752474536,0.06519885706315297,0.005562547000145284,0.1313809816897032,0.13224500077974471
net_valence,ETH-USD__fwd_1w,329,-0.10171472257822917,0.06537314547845134,0.0009198011057809435,0.1313809816897032,0.08317368063802603
emo_surprise,GLD__fwd_1w,329,0.10135081933128749,0.06634715897572473,0.32555831763863946,0.13290834104491953,0.4955189099352821
cell_fear_anxiety__monetary_policy,^IXIC__fwd_1w,329,0.10124861051940971,0.06662285875057272,0.02122882884507302,0.1330314960903719,0.1550953260328276
share_fear_anxiety,SPY__fwd_1m,329,0.10075605360698783,0.06796468825125118,0.037741674122626044,0.13527586988470186,0.2025655468268944
net_valence_mean,GC=F__fwd_1w,329,-0.09982143044392976,0.07057160229545999,0.1589200781596302,0.1398640515048945,0.35784832158286084
cell_fear_anxiety__monetary_policy,QQQ__fwd_1w,329,0.0997689721670337,0.07072030945658112,0.022654569815884467,0.1398640515048945,0.1598691801780029
emo_fear_anxiety,^VIX__fwd_3m,329,-0.0995328718199858,0.07139276935611584,0.6395230545872819,0.14074574530205694,0.7041557037211029
share_surprise,BTC-USD__fwd_3m,329,-0.09934329948503968,0.07193647619745273,0.26091249429553154,0.14094339058397767,0.448444885416373
emo_optimism_confidence,GC=F__fwd_1w,329,0.09933965974402943,0.07194694817249747,0.3151413758668749,0.14094339058397767,0.49152303344634946
net_valence,^GSPC__fwd_1w,329,-0.09885819140186804,0.07334318635176192,0.005679060066848464,0.14290544245798056,0.13224500077974471
emo_surprise,GC=F__fwd_1w,329,0.0988357657289522,0.07340875385522673,0.2651119728116195,0.14290544245798056,0.45229267889015307
share_fear_anxiety,^GSPC__fwd_1m,329,0.09859117562844598,0.07412698224891907,0.03660596173858879,0.1438526749268086,0.20105714620879578
cell_fear_anxiety__markets_themselves,^VIX__fwd_1m,329,-0.09753423510011007,0.07729664601466918,0.3176940478432865,0.14953650210314506,0.4919900341912242
