week,ticker,net_val,n_fear,n_pairs,n_comments
2022-01-15,CSCO,-1.5,0,3,2
2022-02-05,CSCO,-0.75,0,6,5
2022-03-12,CSCO,-0.5,0,1,1
2022-03-19,CSCO,-1.0,0,3,2
2022-04-02,CSCO,-0.5,0,1,1
2022-04-09,CSCO,-0.5,0,1,1
2022-04-30,CSCO,-0.5,0,1,1
2022-05-07,CSCO,-0.5,0,2,2
2022-05-14,CSCO,-11.5,0,24,13
2022-05-21,CSCO,-0.5,0,1,1
2022-06-04,CSCO,-1.0,0,3,2
2022-06-11,CSCO,1.0,0,2,1
2022-06-18,CSCO,-1.0,0,2,2
2022-06-25,CSCO,-0.5,0,1,1
2022-07-02,CSCO,-0.5,0,1,1
2022-08-20,CSCO,-0.5,0,1,1
2022-09-17,CSCO,-2.0,4,4,1
2022-10-08,CSCO,-3.25,2,6,3
2022-11-05,CSCO,-2.5,0,4,1
2022-12-24,CSCO,-1.5,0,3,1
2022-12-31,CSCO,-0.5,0,1,1
2023-01-07,CSCO,-3.75,1,8,3
2023-01-14,CSCO,-1.0,0,2,1
2023-01-28,CSCO,-1.75,0,3,2
2023-02-04,CSCO,-1.0,0,2,1
2023-02-18,CSCO,-0.5,0,1,1
2023-03-04,CSCO,0.0,0,1,1
2023-04-08,CSCO,0.0,0,1,1
2023-05-27,CSCO,0.5,0,2,2
2023-06-10,CSCO,-1.5,0,3,1
2023-06-24,CSCO,-3.0,0,5,2
2023-07-15,CSCO,-0.5,0,1,1
2023-09-16,CSCO,-2.5,0,4,1
2023-10-07,CSCO,-0.5,0,1,1
2023-11-18,CSCO,-0.5,0,1,1
2023-12-02,CSCO,-0.5,1,1,1
2023-12-23,CSCO,-0.25,0,5,4
2024-01-06,CSCO,-2.75,0,12,9
2024-01-13,CSCO,-0.5,0,2,2
2024-01-20,CSCO,-1.0,0,4,3
2024-02-03,CSCO,-1.5,1,3,3
2024-02-10,CSCO,-0.5,0,1,1
2024-02-17,CSCO,-3.88,2,8,6
2024-03-09,CSCO,-0.5,0,1,1
2024-03-23,CSCO,-0.5,0,2,2
2024-03-30,CSCO,1.0,0,2,1
2024-04-20,CSCO,-1.75,0,3,2
2024-05-11,CSCO,1.0,0,3,1
2024-05-18,CSCO,-1.25,1,3,2
2024-05-25,CSCO,-0.5,0,1,1
2024-06-01,CSCO,0.5,0,4,2
2024-06-08,CSCO,0.25,0,3,1
2024-06-29,CSCO,-0.5,0,1,1
2024-07-20,CSCO,-0.75,0,1,1
2024-08-24,CSCO,-1.5,0,8,5
2024-09-07,CSCO,-0.5,0,1,1
2024-09-21,CSCO,-0.5,1,1,1
2024-10-19,CSCO,-0.5,0,1,1
2024-10-26,CSCO,-1.0,0,2,1
2024-11-30,CSCO,-0.5,2,5,3
2024-12-14,CSCO,-0.5,0,1,1
2024-12-28,CSCO,-1.0,0,2,2
2025-01-04,CSCO,-1.0,0,2,2
2025-01-11,CSCO,-0.5,0,1,1
2025-01-25,CSCO,-2.25,1,5,4
2025-02-08,CSCO,-0.5,2,7,6
2025-02-22,CSCO,-5.25,0,12,12
2025-03-01,CSCO,0.0,0,1,1
2025-03-08,CSCO,-1.0,1,2,1
2025-03-15,CSCO,0.5,0,5,1
2025-03-29,CSCO,-2.0,0,9,3
2025-05-10,CSCO,0.25,0,5,2
2025-06-28,CSCO,-0.5,0,1,1
2025-07-05,CSCO,-0.5,0,1,1
2025-07-19,CSCO,0.5,0,1,1
2025-07-26,CSCO,-4.25,6,12,6
2025-08-02,CSCO,-1.5,0,6,4
2025-08-09,CSCO,-0.25,0,5,3
2025-08-16,CSCO,-2.75,0,4,2
2025-08-23,CSCO,-3.0,1,10,6
2025-09-06,CSCO,-1.0,2,2,1
2025-09-20,CSCO,-0.5,0,1,1
2025-09-27,CSCO,-1.0,1,7,2
2025-10-04,CSCO,-2.0,2,4,2
2025-10-18,CSCO,-1.0,0,4,3
2025-10-25,CSCO,-1.5,0,4,3
2025-11-08,CSCO,-2.5,0,5,4
2025-11-15,CSCO,-4.5,0,9,7
2025-11-22,CSCO,-2.0,0,4,2
2025-11-29,CSCO,-1.0,0,2,2
2025-12-06,CSCO,1.5,0,5,2
2025-12-13,CSCO,-1.0,0,2,1
2025-12-20,CSCO,-0.5,0,2,1
2025-12-27,CSCO,-3.0,3,6,4
2026-01-03,CSCO,-0.5,1,1,1
2026-01-17,CSCO,-1.25,0,4,3
2026-01-31,CSCO,0.5,0,3,2
2026-02-14,CSCO,0.0,0,1,1
2026-02-21,CSCO,0.5,0,1,1
2026-02-28,CSCO,0.25,0,1,1
2026-03-07,CSCO,1.0,0,2,1
2026-04-18,CSCO,0.25,1,2,1
2026-04-25,CSCO,-1.0,0,4,4
2026-05-02,CSCO,-1.5,0,3,2
2026-05-09,CSCO,-0.5,0,5,4
2026-05-16,CSCO,-1.5,0,3,2
2026-05-23,CSCO,-2.0,0,4,2
2026-05-30,CSCO,0.5,0,1,1
2026-06-06,CSCO,-3.0,1,6,3
2026-06-13,CSCO,-1.0,0,3,2
2026-06-20,CSCO,-1.0,0,2,2
2026-06-27,CSCO,0.0,0,4,1
2018-01-06,CVX,0.5,0,1,1
2018-02-17,CVX,-0.5,1,1,1
2018-03-10,CVX,0.0,0,6,2
2018-03-24,CVX,-0.5,0,1,1
2018-05-05,CVX,-0.5,0,4,1
2018-05-12,CVX,-0.5,1,1,1
2018-10-13,CVX,-0.5,0,1,1
2018-10-20,CVX,0.5,0,1,1
2019-03-02,CVX,-0.5,0,1,1
2019-04-13,CVX,0.0,0,2,1
2019-06-01,CVX,0.0,0,1,1
2019-09-14,CVX,0.25,0,1,1
2019-11-02,CVX,1.0,0,2,1
2019-11-16,CVX,0.5,0,1,1
2019-12-14,CVX,-0.5,0,1,1
2019-12-21,CVX,0.0,0,2,1
2020-02-01,CVX,-0.25,0,1,1
2020-02-08,CVX,0.5,0,3,1
2020-02-22,CVX,-1.5,0,4,2
2020-03-07,CVX,-0.5,0,1,1
2020-03-28,CVX,1.0,0,4,2
2020-04-11,CVX,-4.0,0,6,1
2020-04-18,CVX,0.5,0,1,1
2020-04-25,CVX,0.0,1,2,2
2020-05-02,CVX,0.0,0,3,3
2020-05-09,CVX,0.5,1,3,1
2020-06-13,CVX,-1.5,1,4,3
2020-06-20,CVX,1.0,0,8,5
2020-07-04,CVX,-0.5,0,1,1
2020-07-11,CVX,0.5,0,2,2
2020-08-22,CVX,0.5,0,3,1
2020-09-05,CVX,-1.75,1,3,2
2020-09-12,CVX,-0.5,0,3,2
2020-10-10,CVX,0.0,0,6,3
2020-10-24,CVX,0.5,0,4,2
2020-11-14,CVX,0.25,0,1,1
2020-12-12,CVX,-0.5,0,2,1
2020-12-26,CVX,-0.5,0,1,1
2021-01-02,CVX,-0.75,0,1,1
2021-01-16,CVX,0.0,0,2,1
2021-01-23,CVX,-1.0,0,4,2
2021-01-30,CVX,0.37,0,4,3
2021-02-06,CVX,0.5,0,1,1
2021-02-13,CVX,-5.25,0,19,11
2021-02-20,CVX,-0.5,0,1,1
2021-03-06,CVX,0.25,0,2,2
2021-03-13,CVX,-1.0,0,2,1
2021-04-03,CVX,0.5,0,3,1
2021-05-08,CVX,-0.5,0,1,1
2021-05-22,CVX,-1.0,0,2,2
2021-06-26,CVX,-0.5,0,1,1
2021-07-17,CVX,-2.75,0,4,1
2021-07-24,CVX,-0.5,0,1,1
2021-10-02,CVX,0.5,0,3,1
2021-10-16,CVX,0.0,0,1,1
2021-10-23,CVX,0.0,0,1,1
2022-01-01,CVX,-0.25,0,2,2
2022-01-15,CVX,-1.5,0,3,1
2022-01-29,CVX,1.0,0,2,1
2022-02-05,CVX,-1.5,0,3,2
2022-02-26,CVX,-1.25,0,2,1
2022-03-05,CVX,0.0,0,2,1
2022-04-09,CVX,0.5,0,1,1
2022-04-30,CVX,-5.5,0,10,6
2022-06-04,CVX,0.5,0,1,1
2022-07-09,CVX,-0.5,0,1,1
2022-07-30,CVX,0.5,0,3,1
2022-08-06,CVX,-2.25,0,3,1
2023-01-14,CVX,-0.5,0,1,1
2023-02-11,CVX,-0.5,0,1,1
2023-03-18,CVX,0.25,0,1,1
2023-03-25,CVX,-0.5,0,1,1
2023-10-21,CVX,-0.5,0,1,1
2024-02-17,CVX,0.0,0,1,1
2024-03-02,CVX,1.0,0,2,2
2024-05-04,CVX,0.25,0,1,1
2024-06-29,CVX,-3.25,0,12,9
2024-07-13,CVX,1.75,0,7,3
2024-07-27,CVX,-1.0,0,2,1
2024-10-12,CVX,0.5,0,1,1
2024-11-02,CVX,0.5,0,1,1
2024-11-30,CVX,-1.5,2,3,2
2024-12-14,CVX,0.5,0,1,1
2025-02-01,CVX,-0.5,0,1,1
2025-02-15,CVX,0.0,0,2,2
2025-05-03,CVX,0.5,0,1,1
2025-06-21,CVX,-1.0,0,2,1
2025-07-12,CVX,-2.0,0,4,2
2025-09-06,CVX,-0.5,0,1,1
2025-10-04,CVX,-0.5,0,1,1
2026-01-03,CVX,-5.5,3,16,10
2026-01-10,CVX,-0.5,0,1,1
2026-01-17,CVX,-2.25,0,4,3
2026-03-21,CVX,0.0,0,4,3
2026-03-28,CVX,3.5,0,6,2
2026-04-04,CVX,0.5,0,1,1
2026-04-11,CVX,-3.0,2,6,3
2026-04-18,CVX,-0.5,0,1,1
2026-05-02,CVX,0.5,0,1,1
2026-05-09,CVX,-0.5,0,1,1
2026-05-30,CVX,-0.5,0,1,1
2026-07-11,CVX,0.25,0,2,1
2017-12-30,DIS,0.5,0,3,2
2018-01-06,DIS,-1.0,0,3,2
2018-01-13,DIS,0.0,0,2,1
2018-01-20,DIS,-2.5,1,8,6
2018-01-27,DIS,0.0,0,3,3
2018-02-03,DIS,-2.5,0,15,13
2018-02-10,DIS,0.75,0,3,2
2018-02-17,DIS,0.5,0,2,2
2018-02-24,DIS,0.8799999999999999,0,14,8
2018-03-03,DIS,2.0,0,15,12
2018-03-10,DIS,-2.5,1,16,11
2018-03-17,DIS,-0.5,0,1,1
2018-03-24,DIS,-0.5,0,1,1
2018-03-31,DIS,-1.75,0,9,6
2018-04-14,DIS,1.0,0,2,1
2018-04-21,DIS,-1.0,0,2,1
2018-04-28,DIS,-1.5,0,5,2
2018-05-05,DIS,-2.0,0,8,5
2018-05-12,DIS,-0.75,0,2,2
2018-05-19,DIS,-5.5,0,17,8
2018-05-26,DIS,-5.25,0,9,4
2018-06-02,DIS,-2.5,1,5,3
2018-06-09,DIS,-1.5,0,23,18
2018-06-16,DIS,-7.0,0,22,7
2018-06-23,DIS,-2.0,2,4,2
2018-06-30,DIS,-4.25,0,37,26
2018-07-07,DIS,-3.25,0,10,9
2018-07-14,DIS,7.25,1,28,18
2018-07-21,DIS,0.25,1,5,4
2018-07-28,DIS,0.5,0,5,3
2018-08-04,DIS,-0.75,0,5,5
2018-08-11,DIS,1.0,0,6,4
2018-08-18,DIS,-3.5,1,13,11
2018-08-25,DIS,0.12,0,2,2
2018-09-01,DIS,0.5,0,1,1
2018-09-08,DIS,-1.0,0,2,2
2018-09-22,DIS,-0.75,0,13,9
2018-09-29,DIS,-0.75,0,3,2
2018-10-06,DIS,0.0,0,12,11
2018-10-13,DIS,-0.5,0,9,6
2018-10-20,DIS,-5.25,0,21,19
2018-10-27,DIS,1.0,2,9,5
2018-11-03,DIS,1.0,0,4,3
2018-11-10,DIS,1.0,0,6,4
2018-11-17,DIS,-1.0,0,5,3
2018-11-24,DIS,0.25,1,2,2
2018-12-01,DIS,-0.5,0,5,3
2018-12-08,DIS,-1.5,2,5,3
2018-12-15,DIS,-1.0,0,4,3
2018-12-22,DIS,-0.5,1,5,3
2018-12-29,DIS,-1.5,0,3,3
2019-01-05,DIS,1.0,0,7,4
2019-01-12,DIS,-1.5,0,8,7
2019-01-19,DIS,-8.870000000000001,0,31,18
2019-01-26,DIS,-0.75,0,1,1
2019-02-02,DIS,-3.75,1,33,21
2019-02-09,DIS,0.0,0,1,1
2019-02-16,DIS,-5.75,0,11,8
2019-03-02,DIS,-0.5,0,1,1
2019-03-09,DIS,-1.0,0,5,3
2019-03-16,DIS,-0.25,3,24,14
2019-03-23,DIS,-1.5,0,9,8
2019-03-30,DIS,0.5,0,3,2
2019-04-06,DIS,5.5,0,58,42
2019-04-13,DIS,-15.5,2,81,59
2019-04-20,DIS,-9.0,0,40,35
2019-04-27,DIS,-0.25,0,11,11
2019-05-04,DIS,2.0,0,12,7
2019-05-11,DIS,-3.75,2,26,16
2019-05-18,DIS,-1.0,0,2,2
2019-05-25,DIS,-0.75,0,3,2
2019-06-01,DIS,0.5,0,1,1
2019-06-08,DIS,1.5,0,10,5
2019-06-15,DIS,2.75,0,8,6
2019-06-22,DIS,-1.5,0,3,2
2019-06-29,DIS,-3.5,2,11,8
2019-07-06,DIS,-1.75,5,18,8
2019-07-13,DIS,-4.5,1,9,7
2019-07-20,DIS,0.75,0,19,15
2019-08-03,DIS,-9.0,7,79,57
2019-08-10,DIS,-2.25,2,8,6
2019-08-17,DIS,-10.25,1,35,24
2019-08-24,DIS,-3.25,0,23,17
2019-08-31,DIS,-1.5,3,11,5
2019-09-07,DIS,-2.75,0,8,6
2019-09-14,DIS,-4.5,1,21,14
2019-09-21,DIS,-5.0,0,13,8
2019-09-28,DIS,-1.5,0,6,5
2019-10-12,DIS,0.25,0,15,12
2019-10-19,DIS,-6.0,1,12,6
2019-10-26,DIS,-0.5,0,3,2
2019-11-02,DIS,8.25,2,33,19
2019-11-09,DIS,-0.25,0,58,39
2019-11-16,DIS,7.25,0,33,23
2019-11-23,DIS,-1.5,3,50,30
2019-11-30,DIS,-4.25,0,9,5
2019-12-07,DIS,-4.0,2,27,24
2019-12-14,DIS,0.25,0,2,2
2019-12-21,DIS,-1.38,1,3,2
2019-12-28,DIS,-2.75,0,6,4
2020-01-04,DIS,-2.5,0,5,3
2020-01-11,DIS,-1.25,1,10,5
2020-01-18,DIS,0.0,0,2,2
2020-01-25,DIS,-4.0,2,12,6
2020-02-01,DIS,2.0,2,24,13
2020-02-08,DIS,-0.5,0,2,2
2020-02-15,DIS,0.0,0,8,4
2020-02-22,DIS,-4.75,2,42,24
2020-02-29,DIS,4.0,3,50,27
2020-03-07,DIS,-22.0,12,130,81
2020-03-14,DIS,0.62,12,103,61
2020-03-21,DIS,-7.75,5,62,30
2020-03-28,DIS,1.87,2,56,32
2020-04-04,DIS,-0.25,2,53,32
2020-04-11,DIS,-1.63,4,58,32
2020-04-18,DIS,-4.63,4,33,17
2020-04-25,DIS,2.0,2,38,25
2020-05-02,DIS,-16.13,6,107,70
2020-05-09,DIS,-15.5,1,81,51
2020-05-16,DIS,-1.5,2,22,11
2020-05-23,DIS,2.5,1,26,14
2020-05-30,DIS,-1.5,4,44,24
2020-06-06,DIS,0.5,1,9,8
2020-06-13,DIS,-0.75,0,11,6
2020-06-20,DIS,-17.0,11,154,98
2020-06-27,DIS,-6.38,2,17,8
2020-07-04,DIS,-3.5,1,9,6
2020-07-11,DIS,-17.25,10,68,43
2020-07-18,DIS,-3.0,0,10,6
2020-07-25,DIS,-4.75,0,17,8
2020-08-01,DIS,-10.629999999999999,5,55,31
2020-08-08,DIS,-1.75,0,4,2
2020-08-15,DIS,2.0,0,11,9
2020-08-22,DIS,0.5,0,1,1
2020-08-29,DIS,-0.5,0,1,1
2020-09-05,DIS,-10.0,1,102,64
2020-09-12,DIS,1.5,0,3,1
2020-09-19,DIS,0.0,0,3,3
2020-09-26,DIS,-10.75,1,35,17
2020-10-03,DIS,-10.76,3,55,40
2020-10-10,DIS,-9.379999999999999,3,72,43
2020-10-17,DIS,0.12,1,4,3
2020-10-24,DIS,-3.25,0,6,3
2020-10-31,DIS,-0.5,2,2,1
2020-11-07,DIS,-4.25,1,10,7
2020-11-14,DIS,-0.5,0,9,3
2020-11-21,DIS,1.5,1,7,3
2020-11-28,DIS,-0.13,0,4,3
2020-12-05,DIS,16.369999999999997,1,70,43
2020-12-12,DIS,-5.38,4,40,20
2020-12-19,DIS,-3.0,2,15,10
2020-12-26,DIS,2.5,2,18,12
2021-01-02,DIS,-1.75,0,8,4
2021-01-09,DIS,0.75,0,10,5
2021-01-16,DIS,1.5,0,13,7
2021-01-23,DIS,-0.5,2,36,22
2021-01-30,DIS,6.75,0,20,11
2021-02-06,DIS,0.0,3,59,39
2021-02-13,DIS,-4.25,2,37,21
2021-02-20,DIS,3.0,0,12,7
2021-02-27,DIS,0.5,1,5,4
2021-03-06,DIS,-1.0,0,4,1
2021-03-13,DIS,-3.5,3,20,9
2021-03-20,DIS,-0.25,0,3,3
2021-03-27,DIS,-0.75,0,6,3
2021-04-03,DIS,3.0,0,8,5
2021-04-10,DIS,-0.75,0,1,1
2021-04-17,DIS,-3.0,1,11,8
2021-04-24,DIS,-4.5,2,15,9
2021-05-01,DIS,-1.5,0,4,4
2021-05-08,DIS,-2.0,0,6,4
2021-05-15,DIS,1.0,1,10,9
2021-05-22,DIS,-1.0,0,6,6
2021-05-29,DIS,0.75,0,5,3
2021-06-05,DIS,0.0,0,6,3
2021-06-12,DIS,0.25,0,12,5
2021-06-19,DIS,-7.25,0,22,11
2021-06-26,DIS,2.0,1,8,4
2021-07-03,DIS,-0.5,0,3,3
2021-07-10,DIS,2.0,0,10,6
2021-07-24,DIS,0.5,0,4,3
2021-07-31,DIS,2.25,0,7,4
2021-08-07,DIS,2.5,0,12,5
2021-08-21,DIS,-0.5,0,1,1
2021-08-28,DIS,-0.25,1,2,1
2021-09-04,DIS,0.0,0,1,1
2021-09-11,DIS,-3.75,1,6,1
2021-09-18,DIS,-0.5,0,3,2
2021-10-02,DIS,-0.5,0,2,2
2021-10-16,DIS,-1.0,0,18,11
2021-10-30,DIS,0.5,0,3,2
2021-11-06,DIS,-1.0,0,2,2
2021-11-13,DIS,1.5,0,6,2
2021-11-20,DIS,-1.75,0,5,3
2021-12-04,DIS,-0.5,0,1,1
2021-12-11,DIS,-0.5,0,1,1
2021-12-18,DIS,-0.75,0,1,1
2021-12-25,DIS,0.0,0,4,3
2022-01-01,DIS,-3.5,0,10,6
2022-01-08,DIS,0.5,0,1,1
2022-01-15,DIS,1.5,1,8,7
2022-01-22,DIS,-1.25,2,10,7
2022-01-29,DIS,0.0,1,2,1
2022-02-05,DIS,-6.38,4,38,21
2022-02-12,DIS,0.5,0,1,1
2022-02-19,DIS,-2.75,0,4,1
2022-02-26,DIS,-1.5,0,2,1
2022-03-05,DIS,-1.5,0,3,2
2022-03-12,DIS,-3.75,1,8,3
2022-03-26,DIS,-0.5,0,4,2
2022-04-02,DIS,-0.75,0,3,2
2022-04-09,DIS,0.5,0,1,1
2022-04-16,DIS,-11.0,1,51,34
2022-04-23,DIS,-6.25,2,31,19
2022-05-07,DIS,-1.25,1,11,4
2022-05-14,DIS,-2.0,0,4,2
2022-05-21,DIS,-0.25,1,3,2
2022-05-28,DIS,1.0,0,3,1
2022-06-11,DIS,-19.75,0,46,31
2022-06-25,DIS,-11.25,0,33,21
2022-07-02,DIS,-1.0,0,5,5
2022-07-09,DIS,-0.5,0,3,2
2022-07-16,DIS,-2.5,0,6,4
2022-07-23,DIS,-0.5,0,18,16
2022-08-06,DIS,-5.25,2,22,12
2022-08-13,DIS,-4.0,0,12,5
2022-08-27,DIS,-17.25,0,54,30
2022-09-17,DIS,-0.75,0,1,1
2022-10-01,DIS,-0.5,0,1,1
2022-10-29,DIS,-2.0,0,4,2
2022-11-12,DIS,0.0,0,2,1
2022-11-19,DIS,-29.63,6,82,48
2022-11-26,DIS,-10.75,1,22,15
2022-12-03,DIS,-3.0,0,5,3
2022-12-17,DIS,-2.5,3,5,3
2022-12-24,DIS,-0.5,0,1,1
2022-12-31,DIS,-0.5,0,1,1
2023-01-07,DIS,0.0,0,1,1
2023-01-14,DIS,1.0,0,3,2
2023-01-21,DIS,-1.0,0,2,1
2023-01-28,DIS,-0.5,0,1,1
2023-02-11,DIS,-1.0,0,2,2
2023-02-25,DIS,0.0,0,2,1
2023-03-04,DIS,-0.5,0,1,1
2023-03-11,DIS,0.25,0,2,2
2023-03-18,DIS,-2.75,0,6,3
2023-03-25,DIS,-3.5,0,8,7
2023-04-01,DIS,-0.5,0,1,1
2023-04-15,DIS,0.5,0,1,1
2023-04-29,DIS,-0.5,0,1,1
2023-05-06,DIS,-17.75,2,53,36
2023-05-13,DIS,-2.0,1,4,1
2023-05-27,DIS,-0.25,0,2,2
2023-06-10,DIS,-0.75,0,4,2
2023-06-24,DIS,-4.25,0,19,10
2023-07-08,DIS,-0.75,0,1,1
2023-07-15,DIS,-1.25,1,4,1
2023-07-22,DIS,-1.5,0,3,2
2023-08-05,DIS,-1.0,0,2,2
2023-08-12,DIS,-1.5,0,3,1
2023-08-19,DIS,0.0,0,3,2
2023-08-26,DIS,-7.75,1,41,25
2023-09-02,DIS,-2.25,0,6,2
2023-09-09,DIS,0.0,0,3,3
2023-09-16,DIS,-6.0,2,39,20
2023-09-23,DIS,0.5,0,1,1
2023-10-07,DIS,0.25,0,1,1
2023-10-14,DIS,-0.5,0,1,1
2023-10-21,DIS,-1.5,0,3,3
2023-10-28,DIS,-0.25,1,2,2
2023-11-04,DIS,-6.75,0,21,13
2023-11-11,DIS,-0.75,1,5,4
2023-11-18,DIS,-0.5,0,1,1
2023-12-02,DIS,-7.0,0,19,12
2023-12-16,DIS,-0.25,0,2,1
2023-12-30,DIS,-1.5,0,3,1
2024-01-06,DIS,2.0,0,3,1
2024-01-13,DIS,-1.0,0,2,2
2024-01-20,DIS,-2.0,0,6,5
2024-02-03,DIS,-0.25,0,5,4
2024-02-10,DIS,3.37,2,17,9
2024-02-24,DIS,-6.0,0,14,7
2024-03-02,DIS,0.25,0,4,3
2024-03-09,DIS,-0.25,0,3,2
2024-03-16,DIS,0.0,0,8,6
2024-04-06,DIS,-1.0,0,2,1
2024-04-13,DIS,-1.0,0,3,3
2024-04-20,DIS,-0.5,0,1,1
2024-04-27,DIS,-0.5,0,1,1
2024-05-04,DIS,-2.25,1,7,5
2024-06-01,DIS,1.75,0,7,4
2024-06-08,DIS,-0.5,0,1,1
2024-06-15,DIS,-2.75,0,5,3
2024-07-06,DIS,-2.25,2,4,2
2024-07-13,DIS,-1.5,3,3,1
2024-07-20,DIS,-0.5,0,2,1
2024-08-03,DIS,-2.75,0,7,3
2024-08-10,DIS,-1.0,1,9,4
2024-08-17,DIS,-5.5,0,17,12
2024-09-21,DIS,-0.25,0,6,1
2024-09-28,DIS,-2.5,0,5,1
2024-10-26,DIS,-24.0,0,48,25
2024-11-16,DIS,0.0,0,2,2
2024-11-23,DIS,-4.5,0,9,3
2024-12-07,DIS,0.0,0,2,1
2024-12-14,DIS,3.25,0,5,2
2024-12-21,DIS,0.5,0,5,3
2024-12-28,DIS,0.5,0,1,1
2025-01-04,DIS,-2.0,0,6,2
2025-01-11,DIS,0.0,0,3,2
2025-02-01,DIS,-2.75,1,5,2
2025-02-15,DIS,-3.0,0,8,5
2025-02-22,DIS,-1.0,0,2,2
2025-03-01,DIS,-0.75,0,5,3
2025-03-08,DIS,-4.5,4,21,10
2025-03-15,DIS,-2.0,2,4,3
2025-03-22,DIS,-3.25,0,9,4
2025-03-29,DIS,-0.5,0,1,1
2025-04-05,DIS,-3.25,0,6,5
2025-04-12,DIS,-2.5,0,4,3
2025-04-26,DIS,-0.25,0,1,1
2025-05-03,DIS,-0.5,0,1,1
2025-05-10,DIS,0.0,1,2,1
2025-05-17,DIS,0.0,0,2,2
2025-06-21,DIS,0.25,0,5,3
2025-07-26,DIS,1.5,1,11,3
2025-08-02,DIS,-2.25,0,3,2
2025-08-09,DIS,-5.0,3,19,12
2025-09-06,DIS,-1.5,0,3,1
2025-09-13,DIS,-0.5,0,1,1
2025-09-20,DIS,-0.5,0,1,1
2025-10-04,DIS,-2.5,0,6,4
2025-10-25,DIS,0.0,0,4,1
2025-11-01,DIS,1.75,1,5,1
2025-11-08,DIS,-0.5,0,3,2
2025-11-15,DIS,-0.5,0,1,1
2025-11-29,DIS,0.0,0,2,2
2025-12-20,DIS,-0.5,0,1,1
2025-12-27,DIS,-13.75,0,32,23
2026-01-31,DIS,0.0,0,2,2
2026-02-07,DIS,-0.5,0,1,1
2026-02-14,DIS,-0.5,0,4,3
2026-03-07,DIS,-0.5,0,1,1
2026-03-28,DIS,-4.0,1,8,2
2026-04-11,DIS,-0.5,0,1,1
2026-04-18,DIS,-2.0,0,4,3
2026-04-25,DIS,1.0,0,2,1
2026-05-16,DIS,-1.0,0,4,3
2026-05-30,DIS,-0.5,0,1,1
2026-06-20,DIS,-0.5,0,1,1
2017-12-30,F,-0.5,0,1,1
2018-01-13,F,-1.0,1,2,2
2018-02-10,F,2.5,0,4,1
2018-02-17,F,-1.25,0,3,1
2018-02-24,F,0.5,0,1,1
2018-05-19,F,0.0,0,2,2
2018-05-26,F,-1.0,0,2,1
2018-07-21,F,-1.0,0,2,1
2018-08-11,F,-1.0,0,2,2
2018-09-01,F,-1.0,0,2,1
2018-10-06,F,-1.0,1,3,2
2018-10-27,F,-0.38,0,1,1
2018-12-01,F,0.5,0,1,1
2019-03-02,F,1.5,0,5,3
2019-04-20,F,0.5,0,1,1
2019-05-18,F,-0.5,0,1,1
2019-06-15,F,-1.0,0,2,1
2019-08-31,F,-2.0,0,3,1
2019-09-28,F,-0.5,0,1,1
2019-10-12,F,0.5,0,1,1
2020-01-04,F,1.5,0,3,1
2020-01-11,F,-0.5,0,1,1
2020-02-01,F,-2.75,0,10,4
2020-02-15,F,-1.5,0,5,2
2020-02-22,F,-0.5,0,1,1
2020-02-29,F,-0.5,0,1,1
2020-03-07,F,-1.0,0,2,2
2020-03-14,F,-0.5,0,5,3
2020-03-21,F,-1.0,0,2,2
2020-03-28,F,-0.25,0,1,1
2020-04-04,F,-0.5,0,2,1
2020-04-11,F,-0.5,0,1,1
2020-04-25,F,0.0,0,3,1
2020-05-02,F,-0.75,0,1,1
2020-05-30,F,-0.5,0,1,1
2020-07-04,F,0.0,1,2,1
2020-08-22,F,0.75,0,1,1
2020-09-12,F,-0.5,0,1,1
2020-09-26,F,-0.5,0,1,1
2021-01-09,F,-1.0,0,2,1
2021-01-23,F,1.0,0,2,1
2021-01-30,F,0.0,0,5,3
2021-02-06,F,-1.0,1,4,3
2021-02-27,F,-0.75,1,10,2
2021-03-13,F,2.75,0,9,5
2021-04-03,F,0.0,0,1,1
2021-05-01,F,0.5,0,1,1
2021-05-29,F,0.0,0,2,2
2021-06-05,F,-0.5,0,1,1
2021-06-12,F,0.75,0,1,1
2021-09-25,F,1.0,0,2,1
2021-10-23,F,-1.0,1,2,2
2021-10-30,F,-1.0,0,2,1
2022-01-01,F,-0.5,0,1,1
2022-01-15,F,-0.5,0,1,1
2023-03-18,F,0.0,0,2,1
2023-06-10,F,0.5,0,2,1
2023-08-12,F,-0.5,0,1,1
2023-08-19,F,0.5,0,1,1
2024-02-03,F,-0.75,0,1,1
2024-09-28,F,-0.5,0,1,1
2025-11-15,F,-0.5,0,1,1
2025-12-27,F,1.0,0,2,1
2018-04-07,GM,-0.25,0,1,1
2018-05-26,GM,-0.5,0,1,1
2018-06-16,GM,-0.5,0,1,1
2018-10-27,GM,1.5,0,3,1
2018-11-10,GM,-0.5,1,1,1
2018-12-15,GM,-2.0,1,3,1
2018-12-29,GM,0.25,0,1,1
2019-04-06,GM,-0.5,1,1,1
2019-04-27,GM,-0.5,0,1,1
2019-06-08,GM,-0.5,0,1,1
2019-08-10,GM,0.5,0,1,1
2019-08-31,GM,-0.5,1,1,1
2019-09-14,GM,-1.5,0,2,1
2019-11-16,GM,-1.0,0,2,1
2019-11-23,GM,-1.0,0,2,1
2019-12-28,GM,-1.75,0,3,1
2020-01-25,GM,-0.5,0,1,1
